epoch,accuracy
1,0.5948945615982242
2,0.7247502774694784
3,0.7769145394006659
4,0.8290788013318535
5,0.8213096559378469
6,0.8213096559378469
7,0.8523862375138734
8,0.8412874583795783
9,0.8690344062153164
10,0.8701442841287459
11,0.8668146503884573
12,0.8756936736958935
13,0.8756936736958935
14,0.8601553829078802
15,0.8779134295227525
16,0.8990011098779135
17,0.8923418423973363
18,0.9001109877913429
19,0.9034406215316315
20,0.9012208657047724
21,0.8934517203107658
22,0.8990011098779135
23,0.8834628190899001
24,0.9089900110987791
25,0.902330743618202
26,0.9200887902330743
27,0.9223085460599334
28,0.9223085460599334
29,0.9356270810210877
30,0.9334073251942286
31,0.9389567147613762
32,0.9322974472807991
33,0.9112097669256382
34,0.8867924528301887
35,0.93007769145394
36,0.9178690344062154
37,0.9433962264150944
38,0.93007769145394
39,0.9400665926748057
40,0.9356270810210877
41,0.9345172031076582
42,0.9378468368479467
43,0.9145394006659268
44,0.9400665926748057
45,0.9433962264150944
46,0.9345172031076582
47,0.9433962264150944
48,0.9478357380688124
49,0.9445061043285239
50,0.9334073251942286
51,0.9267480577136515
52,0.9267480577136515
53,0.9223085460599334
54,0.9478357380688124
55,0.9400665926748057
56,0.951165371809101
57,0.9489456159822419
58,0.9500554938956715
59,0.9478357380688124
60,0.9389567147613762
61,0.9367369589345172
62,0.9389567147613762
63,0.946725860155383
64,0.946725860155383
65,0.951165371809101
66,0.9522752497225305
67,0.9500554938956715
68,0.9533851276359601
69,0.9522752497225305
70,0.9433962264150944
71,0.9400665926748057
72,0.9311875693673696
73,0.9378468368479467
74,0.9433962264150944
75,0.9589345172031076
76,0.9489456159822419
77,0.9522752497225305
78,0.9544950055493896
79,0.9522752497225305
80,0.9356270810210877
81,0.9389567147613762
82,0.9544950055493896
83,0.9367369589345172
84,0.9433962264150944
85,0.9489456159822419
86,0.9478357380688124
87,0.9478357380688124
88,0.9500554938956715
89,0.9533851276359601
90,0.9400665926748057
91,0.9322974472807991
92,0.9533851276359601
93,0.9500554938956715
94,0.9334073251942286
95,0.951165371809101
96,0.9522752497225305
97,0.9533851276359601
98,0.9533851276359601
99,0.9533851276359601
100,0.9367369589345172
101,0.9578246392896781
102,0.9367369589345172
103,0.9500554938956715
104,0.9533851276359601
105,0.9445061043285239
106,0.9500554938956715
107,0.9478357380688124
108,0.9500554938956715
109,0.9378468368479467
110,0.9322974472807991
111,0.9200887902330743
112,0.9478357380688124
113,0.9489456159822419
114,0.9456159822419534
115,0.9500554938956715
116,0.9522752497225305
117,0.9544950055493896
118,0.9589345172031076
119,0.9544950055493896
120,0.9422863485016648
121,0.902330743618202
122,0.9367369589345172
123,0.951165371809101
124,0.9500554938956715
125,0.951165371809101
126,0.9533851276359601
127,0.9556048834628191
128,0.9556048834628191
129,0.9544950055493896
130,0.9356270810210877
131,0.9489456159822419
132,0.9422863485016648
133,0.9356270810210877
134,0.9433962264150944
135,0.946725860155383
136,0.9445061043285239
137,0.946725860155383
138,0.9389567147613762
139,0.9400665926748057
140,0.9456159822419534
141,0.9433962264150944
142,0.9533851276359601
143,0.9533851276359601
144,0.9578246392896781
145,0.9578246392896781
146,0.9522752497225305
147,0.9544950055493896
148,0.9567147613762487
149,0.9522752497225305
150,0.951165371809101
151,0.9389567147613762
152,0.946725860155383
153,0.946725860155383
154,0.9500554938956715
155,0.951165371809101
156,0.9522752497225305
157,0.9556048834628191
158,0.9367369589345172
159,0.9500554938956715
160,0.9223085460599334
161,0.9489456159822419
162,0.946725860155383
163,0.9544950055493896
164,0.9489456159822419
165,0.951165371809101
166,0.9433962264150944
167,0.9522752497225305
168,0.9489456159822419
169,0.9433962264150944
170,0.9433962264150944
171,0.9533851276359601
172,0.9556048834628191
173,0.9522752497225305
174,0.9589345172031076
175,0.9500554938956715
176,0.951165371809101
177,0.9500554938956715
178,0.9500554938956715
179,0.9356270810210877
180,0.9544950055493896
181,0.9411764705882353
182,0.9500554938956715
183,0.9522752497225305
184,0.9522752497225305
185,0.9533851276359601
186,0.9400665926748057
187,0.9500554938956715
188,0.9567147613762487
189,0.9522752497225305
190,0.9544950055493896
191,0.9533851276359601
192,0.9500554938956715
193,0.9500554938956715
194,0.951165371809101
195,0.9489456159822419
196,0.9489456159822419
197,0.9544950055493896
198,0.9456159822419534
199,0.9389567147613762
200,0.9456159822419534
