epoch,accuracy
1,0.4983351831298557
2,0.6337402885682575
3,0.6770255271920089
4,0.6847946725860156
5,0.7591564927857936
6,0.6614872364039955
7,0.6670366259711432
8,0.6925638179800222
9,0.876803551609323
10,0.8990011098779135
11,0.8912319644839067
12,0.9211986681465039
13,0.8745837957824639
14,0.8756936736958935
15,0.9089900110987791
16,0.9223085460599334
17,0.8967813540510544
18,0.8912319644839067
19,0.925638179800222
20,0.951165371809101
21,0.9267480577136515
22,0.9378468368479467
23,0.9178690344062154
24,0.8779134295227525
25,0.9633740288568258
26,0.946725860155383
27,0.9522752497225305
28,0.8712541620421753
29,0.9356270810210877
30,0.9411764705882353
31,0.9134295227524972
32,0.9356270810210877
33,0.951165371809101
34,0.8967813540510544
35,0.8712541620421753
36,0.9445061043285239
37,0.9567147613762487
38,0.9567147613762487
39,0.9544950055493896
40,0.9578246392896781
41,0.9589345172031076
42,0.9556048834628191
43,0.9556048834628191
44,0.9556048834628191
45,0.9567147613762487
46,0.9556048834628191
47,0.9589345172031076
48,0.9578246392896781
49,0.9567147613762487
50,0.9578246392896781
51,0.9578246392896781
52,0.9567147613762487
53,0.9578246392896781
54,0.9567147613762487
55,0.9567147613762487
56,0.9567147613762487
57,0.9578246392896781
58,0.9589345172031076
59,0.9589345172031076
60,0.9578246392896781
61,0.9578246392896781
62,0.9578246392896781
63,0.9578246392896781
64,0.9578246392896781
65,0.9578246392896781
66,0.9578246392896781
67,0.9578246392896781
68,0.9578246392896781
69,0.9578246392896781
70,0.9578246392896781
71,0.9578246392896781
72,0.9578246392896781
73,0.9578246392896781
74,0.9578246392896781
75,0.9578246392896781
76,0.9578246392896781
77,0.9578246392896781
78,0.9578246392896781
79,0.9578246392896781
80,0.9578246392896781
81,0.9578246392896781
82,0.9578246392896781
83,0.9578246392896781
84,0.9578246392896781
85,0.9578246392896781
86,0.9578246392896781
87,0.9578246392896781
88,0.9578246392896781
89,0.9578246392896781
90,0.9578246392896781
91,0.9578246392896781
92,0.9578246392896781
93,0.9578246392896781
94,0.9578246392896781
95,0.9578246392896781
96,0.9578246392896781
97,0.9578246392896781
98,0.9578246392896781
99,0.9578246392896781
100,0.9578246392896781
101,0.9578246392896781
102,0.9578246392896781
103,0.9578246392896781
104,0.9578246392896781
105,0.9578246392896781
106,0.9578246392896781
107,0.9578246392896781
108,0.9578246392896781
109,0.9578246392896781
110,0.9578246392896781
111,0.9578246392896781
112,0.9578246392896781
113,0.9578246392896781
114,0.9578246392896781
115,0.9578246392896781
116,0.9578246392896781
117,0.9578246392896781
118,0.9578246392896781
119,0.9578246392896781
120,0.9578246392896781
121,0.9578246392896781
122,0.9578246392896781
123,0.9578246392896781
124,0.9578246392896781
125,0.9578246392896781
126,0.9578246392896781
127,0.9578246392896781
128,0.9578246392896781
129,0.9578246392896781
130,0.9578246392896781
131,0.9578246392896781
132,0.9578246392896781
133,0.9578246392896781
134,0.9578246392896781
135,0.9578246392896781
136,0.9578246392896781
137,0.9578246392896781
138,0.9578246392896781
139,0.9578246392896781
140,0.9578246392896781
141,0.9578246392896781
142,0.9578246392896781
143,0.9578246392896781
144,0.9578246392896781
145,0.9578246392896781
146,0.9578246392896781
147,0.9578246392896781
148,0.9578246392896781
149,0.9578246392896781
150,0.9578246392896781
151,0.9578246392896781
152,0.9578246392896781
153,0.9578246392896781
154,0.9578246392896781
155,0.9578246392896781
156,0.9578246392896781
157,0.9578246392896781
158,0.9578246392896781
159,0.9578246392896781
160,0.9578246392896781
161,0.9578246392896781
162,0.9578246392896781
163,0.9578246392896781
164,0.9578246392896781
165,0.9578246392896781
166,0.9578246392896781
167,0.9578246392896781
168,0.9578246392896781
169,0.9578246392896781
170,0.9578246392896781
171,0.9578246392896781
172,0.9578246392896781
173,0.9578246392896781
174,0.9578246392896781
175,0.9578246392896781
176,0.9578246392896781
177,0.9578246392896781
178,0.9578246392896781
179,0.9578246392896781
180,0.9578246392896781
181,0.9578246392896781
182,0.9578246392896781
183,0.9578246392896781
184,0.9578246392896781
185,0.9578246392896781
186,0.9578246392896781
187,0.9578246392896781
188,0.9578246392896781
189,0.9578246392896781
190,0.9578246392896781
191,0.9578246392896781
192,0.9578246392896781
193,0.9578246392896781
194,0.9578246392896781
195,0.9578246392896781
196,0.9578246392896781
197,0.9578246392896781
198,0.9578246392896781
199,0.9578246392896781
200,0.9578246392896781
