epoch,accuracy
1,0.4961154273029967
2,0.5993340732519423
3,0.8079911209766926
4,0.6881243063263041
5,0.6881243063263041
6,0.7391786903440621
7,0.802441731409545
8,0.8157602663706992
9,0.7902330743618202
10,0.8013318534961155
11,0.7924528301886793
12,0.7991120976692564
13,0.876803551609323
14,0.8568257491675916
15,0.8645948945615982
16,0.881243063263041
17,0.9078801331853497
18,0.8312985571587126
19,0.8479467258601554
20,0.9211986681465039
21,0.9067702552719201
22,0.8901220865704772
23,0.9389567147613762
24,0.9145394006659268
25,0.9389567147613762
26,0.9012208657047724
27,0.8879023307436182
28,0.9078801331853497
29,0.8956714761376249
30,0.8379578246392897
31,0.904550499445061
32,0.8879023307436182
33,0.9389567147613762
34,0.8967813540510544
35,0.8879023307436182
36,0.9322974472807991
37,0.9112097669256382
38,0.9112097669256382
39,0.9200887902330743
40,0.9189789123196448
41,0.9311875693673696
42,0.8990011098779135
43,0.9156492785793563
44,0.9411764705882353
45,0.9078801331853497
46,0.9422863485016648
47,0.9189789123196448
48,0.9478357380688124
49,0.9234184239733629
50,0.9367369589345172
51,0.9145394006659268
52,0.8990011098779135
53,0.9389567147613762
54,0.9533851276359601
55,0.855715871254162
56,0.9334073251942286
57,0.781354051054384
58,0.23751387347391786
59,0.23751387347391786
60,0.4938956714761376
61,0.6925638179800222
62,0.6936736958934517
63,0.6847946725860156
64,0.6548279689234184
65,0.7802441731409545
66,0.7069922308546059
67,0.7147613762486127
68,0.758046614872364
69,0.8579356270810211
70,0.8512763596004439
71,0.8879023307436182
72,0.9345172031076582
73,0.9422863485016648
74,0.9012208657047724
75,0.951165371809101
76,0.9367369589345172
77,0.9411764705882353
78,0.9500554938956715
79,0.8990011098779135
80,0.9400665926748057
81,0.9234184239733629
82,0.9689234184239733
83,0.9600443951165372
84,0.9600443951165372
85,0.9489456159822419
86,0.9611542730299667
87,0.9544950055493896
88,0.9633740288568258
89,0.9533851276359601
90,0.9578246392896781
91,0.9544950055493896
92,0.9622641509433962
93,0.9489456159822419
94,0.9478357380688124
95,0.9411764705882353
96,0.9622641509433962
97,0.9644839067702553
98,0.9655937846836848
99,0.9722530521642619
100,0.9711431742508324
101,0.9733629300776915
102,0.9567147613762487
103,0.9644839067702553
104,0.974472807991121
105,0.9722530521642619
106,0.9700332963374029
107,0.974472807991121
108,0.9722530521642619
109,0.9700332963374029
110,0.9644839067702553
111,0.9733629300776915
112,0.978912319644839
113,0.9755826859045506
114,0.9800221975582686
115,0.9678135405105438
116,0.9778024417314095
117,0.9778024417314095
118,0.9822419533851277
119,0.974472807991121
120,0.9611542730299667
121,0.9678135405105438
122,0.9755826859045506
123,0.97669256381798
124,0.974472807991121
125,0.97669256381798
126,0.9811320754716981
127,0.9633740288568258
128,0.974472807991121
129,0.9833518312985572
130,0.9711431742508324
131,0.9855715871254163
132,0.9722530521642619
133,0.9722530521642619
134,0.978912319644839
135,0.9711431742508324
136,0.974472807991121
137,0.9700332963374029
138,0.9800221975582686
139,0.9755826859045506
140,0.9622641509433962
141,0.9822419533851277
142,0.9822419533851277
143,0.978912319644839
144,0.9800221975582686
145,0.9500554938956715
146,0.97669256381798
147,0.978912319644839
148,0.978912319644839
149,0.978912319644839
150,0.978912319644839
151,0.9733629300776915
152,0.9855715871254163
153,0.9778024417314095
154,0.9822419533851277
155,0.9844617092119867
156,0.9811320754716981
157,0.9755826859045506
158,0.9811320754716981
159,0.9800221975582686
160,0.9811320754716981
161,0.9844617092119867
162,0.9889012208657048
163,0.9877913429522752
164,0.9877913429522752
165,0.9866814650388457
166,0.9844617092119867
167,0.9855715871254163
168,0.9833518312985572
169,0.9866814650388457
170,0.9855715871254163
171,0.9877913429522752
172,0.9866814650388457
173,0.9855715871254163
174,0.9866814650388457
175,0.9822419533851277
176,0.9844617092119867
177,0.9844617092119867
178,0.9866814650388457
179,0.9855715871254163
180,0.9844617092119867
181,0.9833518312985572
182,0.9844617092119867
183,0.9844617092119867
184,0.9855715871254163
185,0.9833518312985572
186,0.9844617092119867
187,0.9844617092119867
188,0.9877913429522752
189,0.9855715871254163
190,0.9855715871254163
191,0.9855715871254163
192,0.9855715871254163
193,0.9855715871254163
194,0.9855715871254163
195,0.9855715871254163
196,0.9855715871254163
197,0.9855715871254163
198,0.9844617092119867
199,0.9844617092119867
200,0.9844617092119867
