epoch,accuracy
1,0.4816870144284129
2,0.683684794672586
3,0.8368479467258602
4,0.7103218645948945
5,0.6592674805771365
6,0.8756936736958935
7,0.8823529411764706
8,0.8890122086570478
9,0.8723640399556049
10,0.8912319644839067
11,0.8779134295227525
12,0.897891231964484
13,0.8856825749167592
14,0.7769145394006659
15,0.8901220865704772
16,0.8479467258601554
17,0.9411764705882353
18,0.9289678135405105
19,0.9389567147613762
20,0.93007769145394
21,0.8790233074361821
22,0.9145394006659268
23,0.9345172031076582
24,0.9112097669256382
25,0.9478357380688124
26,0.9411764705882353
27,0.946725860155383
28,0.9522752497225305
29,0.9500554938956715
30,0.9522752497225305
31,0.9489456159822419
32,0.9278579356270811
33,0.9478357380688124
34,0.9311875693673696
35,0.881243063263041
36,0.9544950055493896
37,0.951165371809101
38,0.9500554938956715
39,0.9489456159822419
40,0.9567147613762487
41,0.9322974472807991
42,0.9433962264150944
43,0.8745837957824639
44,0.9489456159822419
45,0.9378468368479467
46,0.9578246392896781
47,0.951165371809101
48,0.9578246392896781
49,0.9556048834628191
50,0.9456159822419534
51,0.9567147613762487
52,0.9411764705882353
53,0.9478357380688124
54,0.881243063263041
55,0.9500554938956715
56,0.9556048834628191
57,0.9533851276359601
58,0.9556048834628191
59,0.9544950055493896
60,0.9489456159822419
61,0.9433962264150944
62,0.9334073251942286
63,0.9522752497225305
64,0.8945615982241953
65,0.9311875693673696
66,0.9223085460599334
67,0.9389567147613762
68,0.9400665926748057
69,0.9433962264150944
70,0.9378468368479467
71,0.9445061043285239
72,0.9367369589345172
73,0.93007769145394
74,0.9422863485016648
75,0.946725860155383
76,0.9489456159822419
77,0.946725860155383
78,0.946725860155383
79,0.9489456159822419
80,0.946725860155383
81,0.9178690344062154
82,0.9589345172031076
83,0.9311875693673696
84,0.9567147613762487
85,0.9400665926748057
86,0.9533851276359601
87,0.9456159822419534
88,0.951165371809101
89,0.9567147613762487
90,0.9433962264150944
91,0.9489456159822419
92,0.9311875693673696
93,0.9433962264150944
94,0.9411764705882353
95,0.9445061043285239
96,0.9600443951165372
97,0.9578246392896781
98,0.9522752497225305
99,0.9489456159822419
100,0.9123196448390677
101,0.9433962264150944
102,0.9445061043285239
103,0.9556048834628191
104,0.9456159822419534
105,0.951165371809101
106,0.9556048834628191
107,0.9544950055493896
108,0.9589345172031076
109,0.9489456159822419
110,0.9522752497225305
111,0.9622641509433962
112,0.9556048834628191
113,0.9223085460599334
114,0.9411764705882353
115,0.9567147613762487
116,0.9544950055493896
117,0.951165371809101
118,0.9489456159822419
119,0.9600443951165372
120,0.8779134295227525
121,0.93007769145394
122,0.9556048834628191
123,0.9622641509433962
124,0.9533851276359601
125,0.9556048834628191
126,0.9567147613762487
127,0.9533851276359601
128,0.9589345172031076
129,0.9589345172031076
130,0.9522752497225305
131,0.9445061043285239
132,0.9500554938956715
133,0.9556048834628191
134,0.9633740288568258
135,0.9622641509433962
136,0.9589345172031076
137,0.9689234184239733
138,0.9533851276359601
139,0.9589345172031076
140,0.9544950055493896
141,0.9644839067702553
142,0.9611542730299667
143,0.9600443951165372
144,0.9755826859045506
145,0.9733629300776915
146,0.9655937846836848
147,0.9655937846836848
148,0.9633740288568258
149,0.9667036625971143
150,0.9156492785793563
151,0.9500554938956715
152,0.9611542730299667
153,0.9500554938956715
154,0.9567147613762487
155,0.9611542730299667
156,0.9655937846836848
157,0.9544950055493896
158,0.9567147613762487
159,0.9400665926748057
160,0.9500554938956715
161,0.9700332963374029
162,0.974472807991121
163,0.9711431742508324
164,0.974472807991121
165,0.974472807991121
166,0.9733629300776915
167,0.9644839067702553
168,0.9644839067702553
169,0.9544950055493896
170,0.9611542730299667
171,0.9633740288568258
172,0.9655937846836848
173,0.9667036625971143
174,0.9689234184239733
175,0.9644839067702553
176,0.9655937846836848
177,0.9622641509433962
178,0.9611542730299667
179,0.9778024417314095
180,0.9711431742508324
181,0.9589345172031076
182,0.9578246392896781
183,0.9667036625971143
184,0.9678135405105438
185,0.9667036625971143
186,0.9711431742508324
187,0.9711431742508324
188,0.9700332963374029
189,0.9611542730299667
190,0.9600443951165372
191,0.9722530521642619
192,0.9733629300776915
193,0.974472807991121
194,0.9778024417314095
195,0.9722530521642619
196,0.9633740288568258
197,0.9578246392896781
198,0.9644839067702553
199,0.9733629300776915
200,0.9755826859045506
